Number or species;S0 Promotor Range;S0 Promotor Influence;S0 Demotor Range;S0 Demotor Influence;S1 Promotor Range;S1 Promotor Influence;S1 Demotor Range;S1 Demotor Influence;Number of iterations;Simulation time;OP iter 0;OP iter 1;OP iter 2;OP iter 3;OP iter 4;OP iter 5;OP iter 6;OP iter 7;OP iter 8;OP iter 9;OP iter 10;OP iter 11;OP iter 12;OP iter 13;OP iter 14;OP iter 15;OP iter 16;OP iter 17;OP iter 18;OP iter 19;OP iter 20;OP iter 21;OP iter 22;OP iter 23;OP iter 24;OP iter 25;OP iter 26;OP iter 27;OP iter 28;OP iter 29;OP iter 30;OP iter 31;OP iter 32;OP iter 33;OP iter 34;OP iter 35;OP iter 36;OP iter 37;OP iter 38;OP iter 39;OP iter 40;OP iter 41;OP iter 42;OP iter 43;OP iter 44;OP iter 45;OP iter 46;OP iter 47;OP iter 48;OP iter 49;
2;3.2;1.0699995;6;-0.27000004;3.2;1;6;-0.2;50;5.4344654;0.0007400019;0.6471987;0.6940339;0.71742225;0.72190857;0.7230951;0.72446495;0.72502816;0.72591966;0.72618234;0.7266448;0.7273966;0.72810847;0.7282576;0.7286098;0.7290308;0.72924185;0.7297417;0.7297678;0.7302049;0.72989696;0.7302136;0.73070985;0.730669;0.73094004;0.731081;0.73134273;0.7315255;0.73151356;0.7313607;0.7312862;0.7311628;0.73143953;0.73130757;0.73153174;0.7315831;0.7319591;0.73200244;0.7321628;0.7323672;0.73238266;0.732634;0.73272663;0.7328057;0.7328348;0.73284554;0.73315114;0.7330269;0.73319167;0.7332831;0.73311967;
2;3.2;1.0699995;6;-0.26000005;3.2;1;6;-0.2;50;5.4343657;-0.0014880125;0.6294798;0.6691818;0.7026673;0.710653;0.71490383;0.7181342;0.72107935;0.72279876;0.72431123;0.72563106;0.72649795;0.7270787;0.7278433;0.7286949;0.7291408;0.7297413;0.73036474;0.73070055;0.7310839;0.73124444;0.73171353;0.73195815;0.7322544;0.7325792;0.73275787;0.7329749;0.733075;0.7328912;0.7329867;0.73309314;0.7330221;0.73313767;0.7333175;0.7334752;0.7335947;0.7339558;0.7340637;0.73429585;0.7344402;0.7345021;0.7347725;0.7350418;0.7351169;0.7351655;0.73526603;0.735281;0.73538005;0.73528004;0.73531663;0.7352554;
2;3.2;1.0699995;6;-0.25000006;3.2;1;6;-0.2;50;5.4368315;0.00013999418;0.5906961;0.6685733;0.6974053;0.70721805;0.71256244;0.71628857;0.7187277;0.7214182;0.723002;0.7247598;0.7259208;0.7265492;0.7274814;0.72772586;0.72810477;0.7287995;0.7290452;0.7290892;0.7292844;0.72936934;0.7299104;0.7301519;0.7307265;0.7309202;0.731186;0.7314644;0.7315387;0.7317371;0.7319937;0.73192906;0.73201627;0.7322035;0.732238;0.73216873;0.73264223;0.73264325;0.7325382;0.7328113;0.73290116;0.7327578;0.7328178;0.73299146;0.73296314;0.7331222;0.7330473;0.7332402;0.733282;0.73331463;0.7334506;0.7335585;
2;3.2;1.0699995;6;-0.24000005;3.2;1;6;-0.2;50;5.4329667;-0.00086799875;0.5473302;0.6660627;0.69571626;0.70740587;0.71376914;0.718246;0.72148764;0.7242767;0.72675115;0.72787917;0.7290125;0.72969526;0.7302888;0.7309895;0.7315469;0.73199165;0.7327189;0.7330326;0.73357075;0.7339948;0.73449725;0.73457325;0.7350489;0.7350877;0.73549825;0.7356034;0.7357773;0.7360062;0.73596346;0.7362476;0.7361518;0.7362236;0.7364473;0.73668313;0.73649794;0.73661035;0.7366342;0.73664385;0.7369591;0.7371719;0.7373516;0.73738796;0.7372469;0.73737234;0.73740405;0.73762465;0.7378006;0.7380888;0.7381373;0.7382864;
2;3.2;1.0699995;6;-0.23000005;3.2;1;6;-0.2;50;5.434174;0.0020199907;0.49629956;0.66951245;0.6982939;0.70941716;0.7164522;0.72101164;0.7246557;0.72727466;0.72889423;0.73063725;0.7318892;0.73322684;0.73398554;0.73517007;0.7359462;0.7363686;0.7368967;0.7378451;0.7383151;0.7389239;0.73916197;0.7396478;0.73988545;0.74048626;0.74051315;0.74099666;0.7412183;0.74188256;0.74211717;0.74247885;0.74284285;0.7428294;0.7429012;0.7429261;0.7430904;0.7429899;0.7430903;0.7431308;0.74315727;0.74330574;0.7435494;0.7433974;0.7434891;0.7435543;0.74363375;0.74355346;0.74378175;0.74369645;0.7438299;0.7438845;
2;3.2;1.0699995;6;-0.22000004;3.2;1;6;-0.2;50;5.414259;0.000031974712;0.42928806;0.6652213;0.6997573;0.7126436;0.72011614;0.72535276;0.7289394;0.7320593;0.7337053;0.7352552;0.7369258;0.7382535;0.7392631;0.740419;0.741242;0.7418628;0.74206746;0.74274576;0.7429345;0.74334526;0.7438351;0.7442841;0.74500537;0.7453923;0.7458195;0.74611944;0.7462919;0.74662423;0.7470151;0.7471713;0.74762374;0.74774826;0.748086;0.74813795;0.7483123;0.74843735;0.74878556;0.7489893;0.749077;0.7491262;0.7491385;0.7494145;0.7492991;0.74945873;0.7496029;0.7497952;0.7498431;0.75011045;0.7501125;0.75038403;
2;3.2;1.0699995;6;-0.21000004;3.2;1;6;-0.2;50;5.4444594;-0.00063201267;0.41482848;0.6738894;0.7088718;0.7222145;0.7296875;0.7361483;0.74020517;0.7431305;0.74519885;0.7476814;0.74852806;0.7499825;0.7508522;0.75201184;0.7525651;0.75336504;0.75421613;0.7551277;0.75571156;0.7562774;0.75701857;0.7569954;0.757422;0.7575676;0.75773615;0.75786525;0.7579996;0.7582421;0.7583321;0.75838107;0.7584536;0.7585025;0.75893134;0.7591851;0.7596896;0.7596064;0.7597374;0.7600933;0.7599806;0.76031333;0.75997365;0.760278;0.7601895;0.7603575;0.76063013;0.76072085;0.7607287;0.76094544;0.7611669;0.7614956;
2;3.2;1.0699995;6;-0.20000003;3.2;1;6;-0.2;50;5.6266522;0.0023879975;0.4471004;0.68811464;0.7246173;0.7382574;0.74664646;0.75238484;0.7562953;0.75992036;0.762058;0.763686;0.76500183;0.76629186;0.7670468;0.7681549;0.76911414;0.7706262;0.77135736;0.7720611;0.77239615;0.7730182;0.773275;0.7737376;0.7744416;0.7746814;0.7749225;0.7754667;0.775986;0.77650064;0.7768434;0.7768275;0.77706903;0.7776915;0.77769464;0.77794856;0.7777835;0.7781416;0.7780932;0.778354;0.7782785;0.7785788;0.7784933;0.7788031;0.77895325;0.778994;0.7793528;0.7792045;0.7791286;0.7793471;0.77935094;0.7796068;
2;3.2;1.0699995;6;-0.19000003;3.2;1;6;-0.2;50;5.8473654;0.00015999009;0.5139465;0.7160048;0.74968123;0.76389515;0.7744523;0.7804745;0.7845522;0.787409;0.7895317;0.79129934;0.7927937;0.7940248;0.79552805;0.79712355;0.7979941;0.79911333;0.8002115;0.8007191;0.80146354;0.8020994;0.80297303;0.80355597;0.80393326;0.8043855;0.8046669;0.8046945;0.80523896;0.80596465;0.8062875;0.80670255;0.8070465;0.8070217;0.8071174;0.80735;0.80754244;0.80775905;0.80785483;0.8080546;0.8079238;0.8082267;0.80856824;0.8088739;0.8090026;0.80918366;0.809304;0.8094086;0.8097443;0.8096239;0.80959177;0.80943274;
2;3.2;1.0699995;6;-0.18000002;3.2;1;6;-0.2;50;5.8452473;0.0013599691;0.61212933;0.7709525;0.79544365;0.8061103;0.8118294;0.81626904;0.8189225;0.8210761;0.82260066;0.8236206;0.82443565;0.82544243;0.8260623;0.82640624;0.82685834;0.8270209;0.8273444;0.8274798;0.8279734;0.82819724;0.828477;0.8285919;0.82880116;0.8291167;0.8292173;0.82925296;0.8293225;0.82941926;0.82944477;0.8295645;0.8296448;0.82982934;0.8299328;0.82997787;0.8299374;0.83016163;0.83029807;0.83047384;0.8304252;0.8305653;0.8306135;0.8305694;0.83067346;0.830642;0.83062273;0.8306232;0.8307022;0.83071065;0.8307585;0.83086264;
2;3.2;1.0699995;6;-0.17000002;3.2;1;6;-0.2;50;5.8304152;-0.0006800455;0.71794224;0.83250606;0.83377594;0.8339117;0.8342488;0.8355579;0.83628726;0.83673406;0.8373261;0.83749676;0.8374722;0.8376134;0.8379001;0.83818924;0.83852667;0.83866835;0.8389164;0.83891934;0.8389994;0.8391681;0.83909804;0.83921707;0.83931935;0.83931226;0.83935297;0.83934426;0.8393152;0.83949906;0.83948326;0.839428;0.8395799;0.83969146;0.83954;0.8395555;0.8395885;0.839652;0.8396931;0.8396288;0.8396385;0.839758;0.83964574;0.83967066;0.83968645;0.8397349;0.83966494;0.83977735;0.8396892;0.8397609;0.8397368;0.8397928;
2;3.2;1.0699995;6;-0.16000001;3.2;1;6;-0.2;50;5.8462396;-0.0005080035;0.8043043;0.88364875;0.86906046;0.8599237;0.8561182;0.8547982;0.853735;0.85316336;0.8530059;0.85299087;0.85245633;0.85260266;0.85240513;0.8522495;0.85222626;0.85211456;0.8522094;0.8523445;0.8523848;0.8525306;0.85259485;0.8526766;0.85275614;0.8528052;0.8529232;0.8528845;0.8529503;0.85290295;0.85295063;0.8530156;0.85299206;0.85305583;0.85310423;0.8531288;0.85319364;0.8530974;0.8531864;0.8532342;0.8532801;0.8534338;0.8533294;0.853353;0.85334444;0.8532968;0.85330343;0.8533515;0.8532788;0.8533356;0.8533345;0.8533355;
2;3.2;1.0699995;6;-0.15;3.2;1;6;-0.2;50;5.846201;0.000116001676;0.8727659;0.94258916;0.9323003;0.9194199;0.91038585;0.90410364;0.8991218;0.89577734;0.89271265;0.89018613;0.88769424;0.8856878;0.88417995;0.8826693;0.88142765;0.8799853;0.8789948;0.87788206;0.8769037;0.8760833;0.8753841;0.87466955;0.87418586;0.8734451;0.873103;0.87294537;0.87288207;0.87257856;0.8725546;0.87230855;0.8723419;0.87216115;0.87202394;0.8717937;0.8716044;0.8715009;0.87145364;0.8713646;0.8713978;0.871333;0.87131757;0.8710928;0.8711179;0.8710371;0.8709821;0.8709889;0.87106955;0.870981;0.8710056;0.87096626;
2;3.2;1.0699995;6;-0.14;3.2;1;6;-0.2;50;5.8465323;0.00022398484;0.91694105;0.97909796;0.9784429;0.9735441;0.9687605;0.9653202;0.9623903;0.9603362;0.9588163;0.95748955;0.9562569;0.9552913;0.95431185;0.95358074;0.95280135;0.9521977;0.95159924;0.9511575;0.95055664;0.9500857;0.9494682;0.9487866;0.948382;0.9479663;0.94738317;0.9469455;0.94649756;0.9460522;0.9456217;0.94530517;0.94486654;0.9444193;0.9438442;0.94343084;0.9429134;0.9424745;0.9419796;0.9415418;0.9410782;0.94070446;0.9402432;0.93977433;0.9393031;0.9389441;0.93857753;0.9381393;0.9376863;0.9373106;0.93679994;0.936435;
2;3.2;1.0699995;6;-0.13;3.2;1;6;-0.2;50;5.8295074;-0.0008120594;0.948715;0.9933701;0.995955;0.9959411;0.99577284;0.99540675;0.9951845;0.9950335;0.9949451;0.99489695;0.9948256;0.99476147;0.9947159;0.9947329;0.9947171;0.9947013;0.9947013;0.99471736;0.99471736;0.99471736;0.99471736;0.99471736;0.99471736;0.99471736;0.99471736;0.99471736;0.99471736;0.99471736;0.99471736;0.99471736;0.99471736;0.99471736;0.99471736;0.99471736;0.99471736;0.99471736;0.99471736;0.99471736;0.99471736;0.99471736;0.99471736;0.99471736;0.99471736;0.99471736;0.99471736;0.99471736;0.99471736;0.99471736;0.99471736;0.99471736;
2;3.2;1.0699995;6;-0.12;3.2;1;6;-0.2;50;5.8299522;0.00047999757;0.9715132;0.9980331;0.9983196;0.99857396;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;
2;3.2;1.0699995;6;-0.11;3.2;1;6;-0.2;50;5.829362;0.00016000344;0.98370284;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;
2;3.2;1.0699995;6;-0.1;3.2;1;6;-0.2;50;5.829466;0.0000360183;0.9900848;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;
2;3.2;1.0799994;6;-0.3;3.2;1;6;-0.2;50;5.830616;0.00064797816;0.65441823;0.7280138;0.7508656;0.75876695;0.7622907;0.7645278;0.7645496;0.7637572;0.7624333;0.76032436;0.7582298;0.75563467;0.7534481;0.7508138;0.7480917;0.7445808;0.74184114;0.7390813;0.73672676;0.7348761;0.73309326;0.732349;0.73158664;0.7310903;0.73102736;0.7307264;0.7305789;0.7305553;0.7307674;0.7309188;0.7314608;0.73142886;0.7315524;0.7318553;0.7318213;0.7317158;0.7317011;0.7315891;0.73190975;0.73191494;0.73239213;0.73245484;0.7324017;0.7325741;0.73260134;0.7326871;0.7327422;0.7326747;0.7327469;0.73282284;
2;3.2;1.0799994;6;-0.29000002;3.2;1;6;-0.2;50;5.8622856;-0.0008520106;0.65063953;0.72072715;0.74993205;0.75572866;0.757848;0.7562556;0.7539399;0.7509778;0.7483523;0.7449872;0.7415515;0.7383802;0.7359854;0.73407435;0.7325268;0.73159415;0.7310345;0.7301225;0.73022836;0.73015875;0.7300888;0.7300657;0.73026705;0.7302195;0.73000234;0.73064184;0.7305389;0.7309225;0.7310465;0.73138076;0.73181003;0.7320674;0.7321808;0.73221296;0.7326017;0.7324882;0.7324409;0.73255175;0.73275906;0.73283046;0.7327505;0.73262185;0.7327981;0.73290086;0.73302954;0.7330696;0.73318136;0.73313767;0.7332611;0.7333526;
2;3.2;1.0799994;6;-0.28000003;3.2;1;6;-0.2;50;5.829065;-0.00090003654;0.64802927;0.7047127;0.7330072;0.73611027;0.73647815;0.73545635;0.7333909;0.7320996;0.7313266;0.7308903;0.73029834;0.72986144;0.73019934;0.7304719;0.73029923;0.73084104;0.7307672;0.730826;0.73139316;0.732037;0.73206306;0.73203087;0.73250294;0.7329391;0.7329661;0.7330202;0.7331372;0.7335381;0.73372334;0.7336836;0.7339024;0.73399514;0.73431873;0.73447394;0.7345815;0.7348853;0.73487693;0.7346727;0.7346055;0.7345447;0.7344878;0.7345239;0.73465514;0.73464787;0.73475176;0.73473233;0.7349457;0.73500067;0.7351137;0.7352503;
2;3.2;1.0799994;6;-0.27000004;3.2;1;6;-0.2;50;5.8475547;-0.0005919883;0.6339637;0.67689484;0.7064482;0.71402377;0.7171807;0.71976525;0.72166276;0.7234063;0.7245093;0.7255667;0.72635394;0.72703624;0.72761405;0.7281803;0.7284996;0.72923225;0.72939605;0.7296427;0.7301998;0.73026145;0.7308803;0.73092014;0.7313531;0.7313379;0.73179454;0.73203653;0.73225325;0.7324849;0.73270917;0.7327331;0.7331893;0.7331779;0.7333544;0.73331785;0.733306;0.7332585;0.73309785;0.7334018;0.7334217;0.73369354;0.7339491;0.7340696;0.7340891;0.7341848;0.73404574;0.7343023;0.73424715;0.73423034;0.7345029;0.73468155;
2;3.2;1.0799994;6;-0.26000005;3.2;1;6;-0.2;50;5.8454714;0.0017679634;0.620307;0.67028916;0.70091295;0.7109818;0.71575326;0.71908104;0.72181416;0.72328824;0.72512585;0.72644687;0.72704375;0.72806776;0.7285622;0.72938865;0.72980237;0.7299884;0.73037905;0.73077303;0.7308048;0.73154855;0.73175436;0.7316265;0.7319512;0.73217654;0.732424;0.7326561;0.7327094;0.7328509;0.7329078;0.73298246;0.73298734;0.7330837;0.73337036;0.7335515;0.73358285;0.73359084;0.73369;0.73392236;0.7337947;0.73400706;0.73410326;0.7340432;0.73436755;0.7344028;0.73465586;0.7346357;0.7347726;0.7347241;0.7346158;0.7345514;
2;3.2;1.0799994;6;-0.25000006;3.2;1;6;-0.2;50;5.8283896;0.0006759665;0.5862363;0.6671529;0.69816846;0.7084619;0.71449906;0.7186375;0.7222501;0.7248293;0.726913;0.7282228;0.7295158;0.73024726;0.7307383;0.7315397;0.73202217;0.732636;0.73309326;0.7331256;0.73339516;0.7335561;0.73405963;0.73424244;0.73472595;0.73486537;0.73503095;0.7350585;0.7351393;0.7353064;0.73550826;0.7357629;0.7357481;0.73595333;0.7361519;0.7364426;0.73660374;0.7368039;0.73705643;0.7369279;0.73694474;0.73693717;0.73680735;0.7369966;0.7370413;0.73714113;0.73716235;0.73696935;0.737026;0.73700243;0.7370516;0.73729223;
2;3.2;1.0799994;6;-0.24000005;3.2;1;6;-0.2;50;5.8296695;-0.00095999957;0.5367962;0.6664974;0.69600344;0.7067835;0.7125165;0.71725273;0.72072333;0.72340006;0.7258021;0.7278876;0.7289065;0.73044163;0.7316471;0.73221105;0.7329489;0.7331895;0.7336651;0.73394;0.7341151;0.7346501;0.73489636;0.73541534;0.73606884;0.73616666;0.73636883;0.736281;0.7368861;0.73722374;0.7377911;0.73791015;0.7379379;0.7381957;0.7382577;0.73827046;0.73827106;0.738423;0.7384425;0.738498;0.7385141;0.7385228;0.73860246;0.73876715;0.7389188;0.7388198;0.73884386;0.73884314;0.7388554;0.7390797;0.7390314;0.739136;
2;3.2;1.0799994;6;-0.23000005;3.2;1;6;-0.2;50;5.861621;-0.00021201483;0.48100287;0.6679498;0.6975954;0.70910424;0.71614367;0.7208645;0.72446847;0.7273764;0.72997534;0.7316483;0.7327958;0.7340416;0.7350098;0.73575366;0.7368228;0.7373681;0.73793906;0.73867;0.7391414;0.7395702;0.7398567;0.74036986;0.7405869;0.74075925;0.7412837;0.741226;0.74129015;0.74174327;0.7422078;0.74239844;0.74256635;0.7427592;0.74317235;0.7436391;0.7440586;0.7440819;0.7443819;0.74424237;0.74439234;0.744488;0.7445678;0.7445736;0.7444489;0.7445861;0.74453807;0.74460125;0.74472743;0.74473476;0.74466807;0.7445989;
2;3.2;1.0799994;6;-0.22000004;3.2;1;6;-0.2;50;5.8304243;0.0014959916;0.42946583;0.66598356;0.7008004;0.7143129;0.7233025;0.7290548;0.7326481;0.7356405;0.73767424;0.7392653;0.74055034;0.7414382;0.74269414;0.7437617;0.74458504;0.74515635;0.7458935;0.7469923;0.747675;0.7480665;0.74879944;0.74906564;0.7497503;0.75048935;0.7510745;0.75118244;0.75135505;0.75143063;0.75163525;0.75191534;0.7520955;0.75222343;0.75245076;0.7527236;0.75275594;0.75316197;0.7531186;0.75313157;0.75358874;0.7535953;0.7538668;0.7535858;0.75367975;0.75367033;0.7542134;0.75427675;0.7545822;0.7546661;0.7548306;0.75488704;
2;3.2;1.0799994;6;-0.21000004;3.2;1;6;-0.2;50;5.8279753;-0.0013600233;0.41393432;0.6734549;0.709776;0.72405994;0.7325621;0.73867035;0.7432045;0.74606276;0.7483712;0.75006145;0.7517943;0.75281394;0.7543063;0.7551708;0.75638336;0.7571558;0.75791687;0.7581998;0.75875884;0.75934964;0.75962913;0.7598344;0.7605333;0.76095515;0.761224;0.76169336;0.76185375;0.761958;0.7621919;0.7625548;0.7627429;0.762847;0.76287544;0.7632916;0.763207;0.7636313;0.76344675;0.7638276;0.76403135;0.7640629;0.7642457;0.7642453;0.7645765;0.7647605;0.764928;0.7651389;0.7652527;0.7653302;0.7655892;0.76565754;
2;3.2;1.0799994;6;-0.20000003;3.2;1;6;-0.2;50;5.8627977;-0.0012840462;0.45665926;0.6924752;0.7284465;0.74274194;0.7509578;0.7573276;0.7614581;0.7646805;0.76688045;0.76980925;0.7717438;0.77327;0.77402806;0.77440286;0.774975;0.7757267;0.77624345;0.77653223;0.7772918;0.7774303;0.7779129;0.77810276;0.7782572;0.7785598;0.7789339;0.77915746;0.7795386;0.77990174;0.7802436;0.78047186;0.78055066;0.7808537;0.78102213;0.78151804;0.7817297;0.7819184;0.78194946;0.7819461;0.7818458;0.78185076;0.78233427;0.78272706;0.78277093;0.7831222;0.7830322;0.78314346;0.7831925;0.78330827;0.78365374;0.7836463;
2;3.2;1.0799994;6;-0.19000003;3.2;1;6;-0.2;50;5.847029;0.0014319604;0.53098774;0.72755057;0.75949043;0.7733631;0.78227043;0.78750694;0.7925368;0.7961045;0.7987505;0.8007467;0.8027581;0.8041743;0.8054644;0.806645;0.80759805;0.80834013;0.8093216;0.81026536;0.8111508;0.8122849;0.8128962;0.8135203;0.81405336;0.8144335;0.81495905;0.8154235;0.81597817;0.8163666;0.816728;0.81681985;0.8169595;0.8172476;0.817365;0.8174944;0.817702;0.8180532;0.81844807;0.8185517;0.8186841;0.81868535;0.8187524;0.81872416;0.8188286;0.8189494;0.81904006;0.8191148;0.8191758;0.81910795;0.8191643;0.8192327;
2;3.2;1.0799994;6;-0.18000002;3.2;1;6;-0.2;50;5.846324;-0.0021680295;0.63274825;0.78283143;0.80350006;0.81281865;0.81837493;0.8218818;0.82444036;0.82623106;0.827091;0.82767045;0.82784855;0.8284437;0.8289278;0.82914436;0.8296525;0.8299379;0.83019686;0.83059615;0.8309651;0.83122677;0.83160377;0.831737;0.8318541;0.83196235;0.8321346;0.832353;0.8324413;0.83247274;0.8325612;0.8327063;0.8327785;0.8329475;0.83316463;0.83330023;0.83344525;0.83343714;0.83368474;0.83371776;0.8339251;0.83388484;0.83399624;0.833949;0.834125;0.83423615;0.83429337;0.83439934;0.8344306;0.8345429;0.8344716;0.8345352;
2;3.2;1.0799994;6;-0.17000002;3.2;1;6;-0.2;50;5.862909;-0.00018000852;0.7343549;0.8400455;0.8372344;0.83601946;0.8369311;0.83755016;0.8378566;0.8385783;0.83918756;0.8394279;0.83963627;0.83979;0.8400001;0.8401357;0.8403642;0.8405017;0.8405034;0.8405352;0.8405132;0.8406317;0.84075105;0.84066606;0.84089607;0.8409374;0.8409057;0.8409058;0.84104866;0.84108156;0.84124154;0.8411935;0.8412821;0.84125847;0.84130603;0.84122723;0.84125173;0.8413081;0.8413642;0.8414596;0.8414758;0.84153295;0.84152555;0.8414784;0.84148705;0.8415492;0.8415585;0.8415903;0.8416146;0.8416624;0.8417018;0.8417248;
2;3.2;1.0799994;6;-0.16000001;3.2;1;6;-0.2;50;5.8454638;-0.00080801756;0.81755686;0.89524233;0.8793784;0.86687994;0.86097866;0.85825187;0.8569397;0.8561229;0.8558701;0.8556548;0.85548544;0.8556168;0.8555066;0.8556423;0.8554482;0.85543865;0.8555234;0.8555533;0.85577625;0.8558425;0.8559459;0.85599494;0.85601;0.85602885;0.8560619;0.8562311;0.85615814;0.8562637;0.8562967;0.85642445;0.8563513;0.85647124;0.85648715;0.85641617;0.8564316;0.8565512;0.85655844;0.8566139;0.85657394;0.85652727;0.85651815;0.8565114;0.8564787;0.8564716;0.8564557;0.8564564;0.85642374;0.85639286;0.856368;0.85635966;
2;3.2;1.0799994;6;-0.15;3.2;1;6;-0.2;50;5.8493404;-0.000040024563;0.8751629;0.9457945;0.9358326;0.92289096;0.91325593;0.9064584;0.90186876;0.89795446;0.8948159;0.89202607;0.89003736;0.8878592;0.8863315;0.8850497;0.88376737;0.88262635;0.8814969;0.88049126;0.8796793;0.87893856;0.87816393;0.8776966;0.87697786;0.876691;0.8761902;0.8758799;0.87564987;0.87543434;0.87513417;0.8749813;0.87477356;0.87458116;0.8745332;0.87444526;0.87443006;0.8743751;0.87430304;0.8741765;0.87420005;0.8741856;0.8741049;0.87411374;0.8740748;0.8739398;0.8739892;0.87390924;0.8739421;0.8738151;0.8738158;0.8738393;
2;3.2;1.0799994;6;-0.14;3.2;1;6;-0.2;50;5.83073;0.00017998386;0.9214101;0.9780593;0.9778385;0.9732548;0.96867234;0.9647626;0.96192604;0.9597203;0.95804;0.95654917;0.9555963;0.95469993;0.95396876;0.95316446;0.95243925;0.9517297;0.9512785;0.9506587;0.9504548;0.9500164;0.94949675;0.94907624;0.94866365;0.94820327;0.9478369;0.9474394;0.947097;0.9467654;0.94647145;0.9461463;0.94576293;0.94531715;0.9449666;0.94451404;0.94422776;0.9438704;0.9435348;0.943161;0.94274664;0.94239956;0.94200885;0.9416124;0.94129175;0.9408941;0.9403837;0.9400177;0.93961173;0.93927807;0.93891907;0.9386176;
2;3.2;1.0799994;6;-0.13;3.2;1;6;-0.2;50;5.829465;0.00036799494;0.95446473;0.9955287;0.9973383;0.9970915;0.99688464;0.9966608;0.996414;0.99626285;0.9961056;0.9960499;0.996066;0.99605006;0.9960501;0.9960342;0.99605;0.996034;0.99605;0.996034;0.99605;0.996034;0.99605;0.996034;0.99605;0.996034;0.99605;0.996034;0.99605;0.996034;0.99605;0.996034;0.99605;0.996034;0.99605;0.996034;0.99605;0.996034;0.99605;0.996034;0.99605;0.996034;0.99605;0.996034;0.99605;0.996034;0.99605;0.996034;0.99605;0.996034;0.99605;0.996034;
2;3.2;1.0799994;6;-0.12;3.2;1;6;-0.2;50;5.8632836;0.0002960114;0.9728167;0.99832916;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;
2;3.2;1.0799994;6;-0.11;3.2;1;6;-0.2;50;5.830582;0.0001759994;0.9853591;0.9985431;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;
2;3.2;1.0799994;6;-0.1;3.2;1;6;-0.2;50;5.8269205;-0.0014200385;0.9916449;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;0.99882156;
