Number or species;S0 Promotor Range;S0 Promotor Influence;S0 Demotor Range;S0 Demotor Influence;S1 Promotor Range;S1 Promotor Influence;S1 Demotor Range;S1 Demotor Influence;Number of iterations;Simulation time;OP iter 0;OP iter 1;OP iter 2;OP iter 3;OP iter 4;OP iter 5;OP iter 6;OP iter 7;OP iter 8;OP iter 9;OP iter 10;OP iter 11;OP iter 12;OP iter 13;OP iter 14;OP iter 15;OP iter 16;OP iter 17;OP iter 18;OP iter 19;OP iter 20;OP iter 21;OP iter 22;OP iter 23;OP iter 24;OP iter 25;OP iter 26;OP iter 27;OP iter 28;OP iter 29;OP iter 30;OP iter 31;OP iter 32;OP iter 33;OP iter 34;OP iter 35;OP iter 36;OP iter 37;OP iter 38;OP iter 39;OP iter 40;OP iter 41;OP iter 42;OP iter 43;OP iter 44;OP iter 45;OP iter 46;OP iter 47;OP iter 48;OP iter 49;
2;3.2;0.7399998;6;-0.21000004;3.2;1;6;-0.2;50;4.385704;-0.00029200327;0.6535516;0.72881895;0.75018823;0.7589061;0.76271725;0.7643434;0.76538855;0.7654502;0.7655705;0.7644482;0.7635348;0.762165;0.7605902;0.75840575;0.7558494;0.75305927;0.7510754;0.74886227;0.7464195;0.74512535;0.7433677;0.7416072;0.74012804;0.73821;0.7368862;0.7357378;0.7349777;0.7335403;0.73268616;0.7318402;0.7315068;0.73123986;0.7313481;0.73163545;0.7317956;0.73169726;0.7322059;0.7325042;0.7324713;0.732862;0.7329464;0.7330054;0.7330997;0.7336794;0.7339079;0.7341875;0.73420334;0.73446375;0.7346639;0.7347482;
2;3.2;0.7399998;6;-0.20000003;3.2;1;6;-0.2;50;4.3939238;-0.0015120461;0.6514499;0.7233406;0.7533593;0.7610062;0.76267594;0.76278716;0.7609401;0.7578981;0.75499916;0.750563;0.7465277;0.74219054;0.7384309;0.7355947;0.733712;0.7318264;0.73095167;0.73028666;0.73016596;0.72943455;0.7294934;0.7296456;0.7296231;0.729586;0.7293956;0.72940546;0.72991186;0.7300512;0.73011464;0.73003596;0.73007506;0.7301463;0.7303024;0.7300364;0.73017824;0.7304682;0.73041564;0.7303806;0.7305932;0.73058486;0.73052007;0.7306843;0.73056453;0.7307479;0.73073477;0.7307942;0.73072326;0.7309001;0.7308922;0.73104614;
2;3.2;0.7399998;6;-0.19000003;3.2;1;6;-0.2;50;4.3836875;0.00041597986;0.6526375;0.7009724;0.72501916;0.7282456;0.728425;0.7285016;0.72886693;0.72819626;0.7278742;0.72828305;0.72814816;0.72830987;0.72860503;0.7286356;0.72893894;0.72927076;0.7294417;0.730044;0.7303252;0.73088706;0.73109037;0.73142624;0.7317268;0.7317781;0.73201936;0.7323854;0.73273635;0.7330831;0.7331866;0.7332586;0.7335278;0.7335912;0.7337114;0.7336894;0.73381734;0.73386616;0.7342311;0.7344152;0.7346881;0.7346397;0.734973;0.73506844;0.735037;0.7349916;0.7350842;0.7352403;0.7352701;0.73528135;0.7352371;0.735333;
2;3.2;0.7399998;6;-0.18000002;3.2;1;6;-0.2;50;4.3912234;-0.000104000545;0.63023996;0.66972816;0.70189846;0.7100365;0.7148536;0.71768534;0.7196456;0.7214707;0.7233491;0.7245833;0.7255297;0.727149;0.72817594;0.7290417;0.72940624;0.72964996;0.7300213;0.72997594;0.72995895;0.7305599;0.7305592;0.73076;0.73092616;0.7311944;0.73137784;0.73138696;0.73153186;0.7317662;0.7319268;0.7321936;0.73253906;0.7325577;0.7330096;0.73318946;0.73342067;0.73351455;0.73346585;0.7337294;0.73371804;0.73398924;0.7339575;0.7342892;0.73444134;0.73474973;0.73507017;0.7351665;0.7353512;0.7354025;0.73559505;0.73556405;
2;3.2;0.7399998;6;-0.17000002;3.2;1;6;-0.2;50;4.3848085;0.0012919948;0.57682896;0.6673001;0.6982254;0.70921755;0.7143818;0.7187398;0.7213764;0.7234356;0.72533655;0.726924;0.72816104;0.72835475;0.7292165;0.7300004;0.7311757;0.7318908;0.7322627;0.7328968;0.7333829;0.73385245;0.73396397;0.7342062;0.7342029;0.7341949;0.73441863;0.7341953;0.73464817;0.7346843;0.734909;0.73521644;0.7353633;0.73543954;0.7356664;0.7357785;0.7359646;0.7362808;0.73632723;0.7364952;0.7363709;0.73642206;0.7366777;0.7368137;0.73689467;0.73708785;0.73726255;0.7373406;0.737411;0.7376329;0.73751247;0.73759;
2;3.2;0.7399998;6;-0.16000001;3.2;1;6;-0.2;50;4.3949933;0.0017319694;0.50124973;0.6729368;0.69909966;0.7100466;0.71654123;0.7212299;0.72405773;0.7270209;0.728674;0.730651;0.7323198;0.7337615;0.73424184;0.73473984;0.7353597;0.7357651;0.7361919;0.7367704;0.7373517;0.7377638;0.73811513;0.7384601;0.739176;0.7393317;0.7394006;0.73967487;0.7398087;0.74011254;0.7405196;0.7403894;0.7404968;0.7409039;0.74100316;0.7413816;0.7416188;0.74195474;0.7421388;0.7422415;0.7424342;0.7425232;0.7427315;0.7428823;0.7429986;0.74326235;0.74307454;0.74341905;0.7433872;0.74351054;0.74358743;0.7436555;
2;3.2;0.7399998;6;-0.15;3.2;1;6;-0.2;50;4.402238;0.00043601426;0.4307894;0.66885203;0.7031416;0.71588075;0.7238998;0.7289391;0.73282444;0.73556477;0.7381101;0.7402599;0.7421179;0.7432892;0.74396944;0.7443194;0.7450908;0.74566674;0.74632376;0.746823;0.7476034;0.74809414;0.74849784;0.7489463;0.749011;0.7492789;0.7494535;0.749349;0.74954516;0.74936193;0.749781;0.7499673;0.7502812;0.7503305;0.75046235;0.7505751;0.7511816;0.7511586;0.75126183;0.7513919;0.7512973;0.75169003;0.752086;0.7522227;0.7522183;0.7523738;0.7525174;0.7527703;0.75274175;0.7528187;0.752931;0.7528952;
2;3.2;0.7399998;6;-0.14;3.2;1;6;-0.2;50;4.3488803;-0.0019680175;0.42713568;0.68202984;0.71785766;0.73130494;0.73948586;0.74500155;0.7496112;0.7516422;0.7537836;0.7561131;0.75734925;0.7592834;0.75978327;0.76132894;0.7615883;0.7625911;0.76347053;0.7641695;0.7649329;0.7654095;0.76606214;0.7661706;0.766349;0.76643527;0.7670349;0.76720273;0.7674082;0.76758426;0.76764053;0.7679876;0.76773983;0.7678428;0.7679963;0.7679026;0.7682518;0.76859134;0.76882976;0.76911294;0.76936513;0.76972693;0.76968676;0.7699713;0.76991034;0.7701304;0.7702309;0.7704399;0.77067906;0.77106655;0.7710743;0.7711097;
2;3.2;0.7399998;6;-0.13;3.2;1;6;-0.2;50;4.216241;0.00054400874;0.52976704;0.72805357;0.758633;0.7719899;0.78204715;0.7884226;0.7928499;0.79658085;0.79978853;0.8020586;0.80389935;0.8056434;0.8068995;0.80814487;0.8093574;0.81050974;0.8111686;0.8116449;0.81218404;0.812793;0.81297314;0.8134424;0.8139825;0.8142454;0.81462276;0.81523395;0.8155946;0.81573826;0.8161062;0.81636685;0.81667304;0.8170271;0.8171026;0.81727046;0.8173497;0.8175697;0.81753045;0.8177939;0.8179059;0.81809366;0.81834257;0.8184189;0.81861556;0.8185793;0.81877947;0.81883955;0.819128;0.8192162;0.81919724;0.81930965;
2;3.2;0.7399998;6;-0.12;3.2;1;6;-0.2;50;4.173599;0.00057196926;0.6562421;0.79518867;0.81089216;0.8170773;0.8202295;0.82306796;0.8249202;0.8260002;0.8267418;0.82752055;0.82841146;0.82878447;0.8293334;0.8294266;0.8297915;0.8303508;0.83060205;0.8308647;0.83116925;0.8314265;0.8316586;0.83179426;0.8321228;0.832212;0.8325423;0.83266187;0.8327738;0.83289397;0.83307743;0.83301383;0.83316493;0.83314234;0.8333414;0.8332865;0.83334464;0.8334243;0.8335916;0.8336883;0.83371204;0.8337921;0.833792;0.83380127;0.83377796;0.83382523;0.8339146;0.83396196;0.83396244;0.8339296;0.83398694;0.83397144;
2;3.2;0.7399998;6;-0.11;3.2;1;6;-0.2;50;4.1906056;-0.00039200802;0.783085;0.85830176;0.84596175;0.84148467;0.84083104;0.8404075;0.84081453;0.84137493;0.8417337;0.8418315;0.8423132;0.8425613;0.84261197;0.842809;0.8428887;0.8431234;0.84346545;0.8435226;0.8436452;0.8435983;0.8438536;0.8438304;0.843989;0.843934;0.8440128;0.84397286;0.84418845;0.84416455;0.84409976;0.84414005;0.8440045;0.8440755;0.84394866;0.8439876;0.843972;0.84403443;0.8439327;0.8440916;0.8441719;0.8442824;0.84432286;0.8443541;0.8444829;0.844562;0.8444593;0.84452295;0.84451556;0.8445785;0.8446031;0.8446512;
2;3.2;0.7399998;6;-0.1;3.2;1;6;-0.2;50;4.2245636;0.0007319742;0.86278206;0.92549217;0.90978193;0.89491075;0.8859784;0.8801045;0.87631;0.87286824;0.87055963;0.86855775;0.8672266;0.86636794;0.86577094;0.86490524;0.8642972;0.86404526;0.86395603;0.86386466;0.8637513;0.863745;0.8636753;0.8637888;0.86394817;0.8639334;0.86395615;0.8638694;0.86369956;0.8637893;0.8636705;0.86362207;0.86360633;0.8636944;0.86368006;0.86374485;0.8636804;0.86366445;0.8636734;0.8636806;0.8636736;0.8636568;0.8636262;0.8636416;0.86364955;0.863673;0.8636892;0.86380845;0.8637851;0.8638328;0.8638011;0.8637995;
2;3.2;0.74999976;6;-0.3;3.2;1;6;-0.2;50;4.171292;-0.0007400399;0.6565528;0.7351326;0.7494889;0.75424427;0.7564237;0.7580214;0.7589175;0.7594773;0.759989;0.76025254;0.7604287;0.76054037;0.76067597;0.760788;0.76084375;0.76089174;0.76091564;0.76097935;0.7610591;0.7610671;0.76108307;0.7610991;0.7610991;0.7610991;0.7610991;0.7610991;0.7610991;0.7610991;0.7610991;0.7610991;0.7610991;0.7610991;0.7610991;0.7610991;0.7610991;0.7610991;0.7610991;0.7610991;0.7610991;0.7610991;0.7610991;0.7610991;0.7610991;0.7610991;0.7610991;0.7610991;0.7610991;0.7610991;0.7610991;0.7610991;
2;3.2;0.74999976;6;-0.29000002;3.2;1;6;-0.2;50;4.1647367;-0.0018920231;0.6592131;0.7364685;0.7507012;0.7551688;0.7574693;0.7586992;0.75944185;0.7600964;0.76064694;0.76087874;0.76106995;0.76120603;0.76128525;0.7613573;0.76142925;0.76146907;0.76146907;0.76146907;0.76146907;0.76146907;0.76146907;0.76146907;0.76146907;0.76146907;0.76146907;0.76146907;0.76146907;0.76146907;0.76146907;0.76146907;0.76146907;0.76146907;0.76146907;0.76146907;0.76146907;0.76146907;0.76146907;0.76146907;0.76146907;0.76146907;0.76146907;0.76146907;0.76146907;0.76146907;0.76146907;0.76146907;0.76146907;0.76146907;0.76146907;0.76146907;
2;3.2;0.74999976;6;-0.28000003;3.2;1;6;-0.2;50;4.17104;0.000035998582;0.6576298;0.73358536;0.74807745;0.75272804;0.7551974;0.7568345;0.7575943;0.75812995;0.75864255;0.75894624;0.75924194;0.7593779;0.7594972;0.75967276;0.7597132;0.75975305;0.7597925;0.7598646;0.75988054;0.7598885;0.75990444;0.7599044;0.7599124;0.7599283;0.75993615;0.75993615;0.75993615;0.75993615;0.75993615;0.75993615;0.75993615;0.75993615;0.75993615;0.75993615;0.75993615;0.75993615;0.75993615;0.75993615;0.75993615;0.75993615;0.75993615;0.75993615;0.75993615;0.75993615;0.75993615;0.75993615;0.75993615;0.75993615;0.75993615;0.75993615;
2;3.2;0.74999976;6;-0.27000004;3.2;1;6;-0.2;50;4.167893;-0.00074800727;0.65523356;0.7327944;0.74729884;0.75206393;0.75448674;0.75599545;0.7570578;0.7577614;0.7581848;0.7585043;0.7586879;0.758856;0.75890386;0.7589599;0.7589997;0.7590077;0.75903165;0.7590476;0.7590476;0.7590476;0.7590476;0.7590476;0.7590476;0.7590476;0.7590476;0.7590476;0.7590476;0.7590476;0.7590476;0.7590476;0.7590476;0.7590476;0.7590476;0.7590476;0.7590476;0.7590476;0.7590476;0.7590476;0.7590476;0.7590476;0.7590476;0.7590476;0.7590476;0.7590476;0.7590476;0.7590476;0.7590476;0.7590476;0.7590476;0.7590476;
2;3.2;0.74999976;6;-0.26000005;3.2;1;6;-0.2;50;4.164655;0.00065597147;0.6545245;0.73143864;0.7462856;0.75131404;0.75391144;0.7555013;0.7564204;0.7570202;0.7573883;0.75766027;0.75797224;0.75809985;0.75819594;0.7582197;0.7582754;0.7583071;0.75830716;0.75831527;0.75831527;0.75831527;0.75831527;0.75831527;0.75831527;0.75831527;0.75831527;0.75831527;0.75831527;0.75831527;0.75831527;0.75831527;0.75831527;0.75831527;0.75831527;0.75831527;0.75831527;0.75831527;0.75831527;0.75831527;0.75831527;0.75831527;0.75831527;0.75831527;0.75831527;0.75831527;0.75831527;0.75831527;0.75831527;0.75831527;0.75831527;0.75831527;
2;3.2;0.74999976;6;-0.25000006;3.2;1;6;-0.2;50;4.1876674;-0.00020002488;0.6614662;0.7361345;0.74954927;0.75375277;0.7565196;0.7579913;0.7587581;0.75936466;0.7600045;0.7603003;0.76061237;0.7607556;0.76081157;0.76085943;0.76091534;0.7609477;0.7609717;0.76100343;0.76103544;0.76101947;0.76105934;0.7611313;0.7611391;0.761155;0.761155;0.761155;0.761155;0.761155;0.761155;0.761155;0.761155;0.761155;0.761155;0.761155;0.761155;0.761155;0.761155;0.761155;0.761155;0.761155;0.761155;0.761155;0.761155;0.761155;0.761155;0.761155;0.761155;0.761155;0.761155;0.761155;
2;3.2;0.74999976;6;-0.24000005;3.2;1;6;-0.2;50;4.187648;0.0008719462;0.659639;0.73659104;0.7511671;0.75627744;0.75862664;0.75982475;0.76077473;0.7613746;0.76163805;0.7620374;0.7622609;0.76222044;0.7624482;0.76243186;0.7624355;0.7625239;0.76260746;0.76256317;0.7626589;0.7630188;0.7633266;0.76367813;0.7637986;0.76375467;0.7640072;0.76421875;0.7642026;0.76432246;0.7644907;0.7645589;0.76476246;0.7647101;0.76483494;0.7646581;0.76457304;0.7646762;0.76480585;0.764811;0.7648936;0.7649726;0.7648968;0.76509756;0.7646964;0.76454335;0.76408106;0.7636132;0.7631583;0.76289964;0.76260173;0.7625632;
2;3.2;0.74999976;6;-0.23000005;3.2;1;6;-0.2;50;4.1827474;0.00033599723;0.6548967;0.7349847;0.75045717;0.7564482;0.7589881;0.7607888;0.76200914;0.76277554;0.7632726;0.7636435;0.76375884;0.76381123;0.7637348;0.7640269;0.7641652;0.7642528;0.7643735;0.7646346;0.764677;0.765038;0.7654271;0.7653678;0.7652309;0.7652026;0.7653206;0.765214;0.7651918;0.7653711;0.7655926;0.765523;0.7650696;0.76476973;0.7645367;0.7634485;0.76322037;0.7628233;0.76330024;0.76322347;0.7631139;0.7625225;0.7624775;0.7618554;0.7613605;0.7606382;0.75921607;0.7572968;0.7559081;0.7539259;0.75205374;0.74999523;
2;3.2;0.74999976;6;-0.22000004;3.2;1;6;-0.2;50;4.192426;-0.000075993354;0.655568;0.7337377;0.75018615;0.75555736;0.7581426;0.76024514;0.76093537;0.76170206;0.76171744;0.76204544;0.7624084;0.7623264;0.7624922;0.76288015;0.76251364;0.7623158;0.76271874;0.7627247;0.7627672;0.7623971;0.7621993;0.76162136;0.76052415;0.75987816;0.7591542;0.75846964;0.75744504;0.7564261;0.75584936;0.7547743;0.7530441;0.75218254;0.75168836;0.7510503;0.7505587;0.7495635;0.7483426;0.74663556;0.74534655;0.74447477;0.74312246;0.74132466;0.740031;0.7388162;0.7375973;0.736287;0.73560524;0.73454034;0.7336244;0.7331194;
2;3.2;0.74999976;6;-0.21000004;3.2;1;6;-0.2;50;4.269299;0.00008796418;0.6565497;0.72896427;0.7527105;0.76043415;0.7629493;0.7642099;0.7642886;0.76368964;0.7625767;0.7608436;0.75977784;0.7582137;0.7563577;0.7540548;0.75160646;0.74877286;0.7471344;0.7451975;0.74323285;0.7413866;0.7399673;0.7385046;0.7371203;0.73633605;0.73547715;0.7349723;0.73462677;0.733973;0.73377997;0.73350215;0.7333825;0.73345137;0.73355806;0.73378193;0.7337594;0.734068;0.7344441;0.73455423;0.73452246;0.7344252;0.7346753;0.7348314;0.7348528;0.73499244;0.7351803;0.73542154;0.73555815;0.7357706;0.73574233;0.73589873;
2;3.2;0.74999976;6;-0.20000003;3.2;1;6;-0.2;50;4.6380286;0.00020798105;0.6487761;0.7221505;0.75059766;0.7548641;0.75500196;0.7525603;0.7497405;0.745688;0.7424818;0.73963165;0.73702055;0.7355028;0.7341005;0.73266536;0.73221856;0.73228264;0.7318017;0.73182744;0.7316824;0.73202825;0.7323588;0.732547;0.7324969;0.7327927;0.7331572;0.7330858;0.73333704;0.73386997;0.73380035;0.73386663;0.73398626;0.73397017;0.7340035;0.7339369;0.7340457;0.7342022;0.7341345;0.73418725;0.7344837;0.7343637;0.7346129;0.73465645;0.7345922;0.73448145;0.7347081;0.7344327;0.7347433;0.73471135;0.73496306;0.73495877;
2;3.2;0.74999976;6;-0.19000003;3.2;1;6;-0.2;50;4.942646;-0.0002640023;0.6425952;0.69208324;0.7183377;0.7218521;0.72385955;0.7244839;0.72486776;0.72413933;0.7249116;0.7251234;0.72535086;0.7258663;0.7266107;0.72727513;0.7277927;0.7281205;0.72857505;0.7291555;0.72942877;0.72932976;0.7295504;0.7299483;0.73020464;0.73062605;0.73062634;0.73106235;0.7312025;0.73158866;0.7315808;0.73187053;0.73173785;0.7321266;0.7320832;0.73227847;0.73227084;0.7324532;0.7325062;0.73288584;0.732875;0.73280436;0.73284405;0.7331173;0.7331908;0.7333711;0.73348004;0.7335086;0.7336423;0.73375005;0.73379874;0.73398566;
2;3.2;0.74999976;6;-0.18000002;3.2;1;6;-0.2;50;5.2117996;0.0007079704;0.61628705;0.6658547;0.6984942;0.70760036;0.7124261;0.7166526;0.7189731;0.72161686;0.7230913;0.7241433;0.7259447;0.726801;0.7273186;0.7280709;0.728329;0.72886324;0.72932297;0.72937703;0.72993296;0.7303777;0.7306298;0.7310633;0.73123586;0.731577;0.73161316;0.7319198;0.7321225;0.7322089;0.7325796;0.73288184;0.7332743;0.7335429;0.73361975;0.73364073;0.7337971;0.73406506;0.7340692;0.7340581;0.73441404;0.734422;0.734657;0.7347286;0.7348694;0.734977;0.7350246;0.73515993;0.73526967;0.7353612;0.7354695;0.73543704;
2;3.2;0.74999976;6;-0.17000002;3.2;1;6;-0.2;50;5.6328716;0.0040720124;0.5654902;0.6673021;0.69616956;0.7051505;0.71121013;0.71589273;0.7193407;0.7217418;0.7236935;0.725551;0.72671604;0.72727364;0.7280162;0.7289467;0.72934353;0.72963125;0.7303965;0.7306384;0.73138654;0.73146063;0.73156255;0.73154175;0.7318251;0.73166007;0.731979;0.732139;0.7322523;0.7323745;0.732516;0.73285073;0.7327636;0.73254806;0.73284847;0.7328295;0.732904;0.7329138;0.7332617;0.73308945;0.7333661;0.7332784;0.7335662;0.73351824;0.7338153;0.7338025;0.73384225;0.7338029;0.7339296;0.7338418;0.733982;0.7339945;
2;3.2;0.74999976;6;-0.16000001;3.2;1;6;-0.2;50;5.6196146;-0.0004080041;0.48098344;0.66856515;0.699095;0.7109763;0.71770084;0.72336525;0.7270267;0.72962385;0.73129004;0.7327897;0.7340901;0.734719;0.7354279;0.73583984;0.7368803;0.7371275;0.7381195;0.73813564;0.73867846;0.7390381;0.73950595;0.73991853;0.7404156;0.74067515;0.740815;0.7411962;0.7411282;0.7414723;0.7416209;0.7416847;0.7417331;0.741941;0.74196965;0.74212176;0.74243796;0.74257016;0.7427993;0.7427584;0.7430105;0.7430701;0.74326336;0.7430944;0.7431634;0.7432513;0.7431589;0.7431629;0.7432383;0.7433188;0.7434546;0.7434757;
2;3.2;0.74999976;6;-0.15;3.2;1;6;-0.2;50;5.8278165;-0.0013440399;0.42051256;0.6704791;0.7057645;0.7186968;0.72627765;0.73065686;0.7339417;0.7356505;0.73769957;0.7397284;0.74021673;0.7419692;0.74304485;0.74443865;0.7449159;0.74544877;0.74576855;0.74648774;0.74665964;0.7474146;0.7474901;0.74819654;0.7483511;0.7485029;0.74856967;0.74903494;0.7497852;0.750501;0.7507261;0.7508762;0.7510115;0.75114805;0.75124425;0.75147265;0.7515591;0.7518652;0.7517961;0.7516129;0.7518633;0.7518043;0.7519142;0.75200266;0.752222;0.752226;0.7522865;0.75228673;0.752171;0.75212234;0.7521472;0.75221974;
2;3.2;0.74999976;6;-0.14;3.2;1;6;-0.2;50;5.8330655;0.0005359796;0.43677536;0.6864738;0.7220289;0.7355748;0.74380624;0.7497994;0.7552369;0.7584161;0.76109195;0.7630821;0.76466364;0.76609284;0.76706344;0.7679471;0.76874894;0.7696064;0.7706235;0.7706323;0.77094126;0.7712398;0.7716768;0.77190864;0.7723208;0.7728284;0.772852;0.7730688;0.7732436;0.7734677;0.77361125;0.77391195;0.77389926;0.7738201;0.77420676;0.7742212;0.7742497;0.7743205;0.774611;0.7746686;0.7751339;0.7751243;0.7752797;0.7752329;0.7753089;0.7754857;0.77567255;0.77579707;0.7757723;0.7757177;0.7756904;0.7757188;
2;3.2;0.74999976;6;-0.13;3.2;1;6;-0.2;50;5.7424445;-0.0009680266;0.5515487;0.7383243;0.7680484;0.78110546;0.7892614;0.79450566;0.7987856;0.8019915;0.80416554;0.8058188;0.80798435;0.8099683;0.8112578;0.81244206;0.8130848;0.8139798;0.8149299;0.8157343;0.81623054;0.8166424;0.8168143;0.81699514;0.8174642;0.81773996;0.81809556;0.8185147;0.8187139;0.8190183;0.8192871;0.8197184;0.81987053;0.82000077;0.82003963;0.8201402;0.8203444;0.820593;0.82070774;0.8207966;0.8208999;0.82089144;0.8208731;0.82088876;0.8208767;0.8209126;0.82088834;0.82095313;0.821081;0.82116103;0.82108486;0.8212061;
2;3.2;0.74999976;6;-0.12;3.2;1;6;-0.2;50;5.4175262;0.0006839756;0.6885374;0.81369865;0.8216303;0.82504076;0.8268897;0.82793134;0.82898426;0.83002996;0.8307499;0.83138937;0.8319033;0.83224696;0.83271176;0.8330951;0.83326995;0.83353287;0.8337161;0.8338237;0.834078;0.83421427;0.83447057;0.8345274;0.83462983;0.83474207;0.83481205;0.83507776;0.83503085;0.8350711;0.83533496;0.8353833;0.83551025;0.835551;0.83554167;0.8355746;0.83559;0.8355665;0.8356871;0.83571005;0.8358146;0.8358549;0.8358149;0.83587146;0.8358871;0.835967;0.8359032;0.8359512;0.8359516;0.8360235;0.8359755;0.83602375;
2;3.2;0.74999976;6;-0.11;3.2;1;6;-0.2;50;5.5598855;-0.0015520292;0.7945768;0.8714838;0.85692006;0.85023004;0.8478244;0.8472676;0.84745514;0.84712315;0.84698814;0.8471674;0.8473193;0.84716064;0.8472879;0.8471604;0.84720135;0.8473366;0.84721047;0.8474751;0.8475484;0.84770894;0.8476924;0.8481008;0.84813225;0.84825355;0.84820724;0.84843177;0.8486056;0.84871864;0.8486695;0.8488378;0.84890085;0.8490679;0.8489485;0.84880555;0.8488528;0.8487164;0.8489243;0.8490437;0.8491024;0.84914184;0.8493024;0.8493815;0.849438;0.849445;0.8494847;0.8494682;0.84953314;0.8495724;0.8495087;0.8495409;
2;3.2;0.74999976;6;-0.1;3.2;1;6;-0.2;50;5.4414525;0.0007839978;0.87019074;0.9349645;0.9243081;0.9091654;0.8989548;0.8926088;0.8880536;0.8847745;0.88229007;0.87986964;0.87789875;0.87614;0.8742464;0.8729895;0.8718751;0.8705694;0.86949044;0.86869967;0.8680582;0.8676638;0.86738944;0.8672342;0.86684895;0.86674845;0.8666044;0.86630315;0.8662643;0.8662013;0.866162;0.86616033;0.8660112;0.8660049;0.8659728;0.8657822;0.8657198;0.86574155;0.8657351;0.86555165;0.86563206;0.8656407;0.8656808;0.86560816;0.86575925;0.8657433;0.86579925;0.86567914;0.8658873;0.86591905;0.86593527;0.86589515;
2;3.2;0.75999975;6;-0.3;3.2;1;6;-0.2;50;5.293406;0.0010079879;0.6546218;0.73388225;0.7475573;0.75255096;0.7548274;0.75638515;0.7573752;0.75795794;0.7583025;0.7585095;0.75866175;0.758774;0.7588696;0.7589412;0.75897294;0.75898856;0.7590046;0.7590125;0.75901264;0.75901264;0.75901264;0.75901264;0.75901264;0.75901264;0.75901264;0.75901264;0.75901264;0.75901264;0.75901264;0.75901264;0.75901264;0.75901264;0.75901264;0.75901264;0.75901264;0.75901264;0.75901264;0.75901264;0.75901264;0.75901264;0.75901264;0.75901264;0.75901264;0.75901264;0.75901264;0.75901264;0.75901264;0.75901264;0.75901264;0.75901264;
2;3.2;0.75999975;6;-0.29000002;3.2;1;6;-0.2;50;5.134709;-0.002092009;0.6540021;0.734758;0.74902874;0.7536246;0.756087;0.7573978;0.7582366;0.75882804;0.75932306;0.7597791;0.7600663;0.7602341;0.7604579;0.7606095;0.76076144;0.7607536;0.7608335;0.7608895;0.7609135;0.7609456;0.7609536;0.76095366;0.7609617;0.7609697;0.7609696;0.7609697;0.7609697;0.7609697;0.7609697;0.7609697;0.7609697;0.7609697;0.7609697;0.7609697;0.7609697;0.7609697;0.7609697;0.7609697;0.7609697;0.7609697;0.7609697;0.7609697;0.7609697;0.7609697;0.7609697;0.7609697;0.7609697;0.7609697;0.7609697;0.7609697;
2;3.2;0.75999975;6;-0.28000003;3.2;1;6;-0.2;50;5.159984;-0.0007280343;0.6545654;0.7325888;0.74719805;0.75228876;0.7545256;0.75592446;0.75684416;0.7576353;0.75817794;0.7584656;0.7586246;0.7587922;0.75890404;0.7589358;0.75893575;0.7589597;0.7589838;0.7589756;0.7589838;0.7589838;0.7589758;0.7589838;0.7589838;0.7589838;0.7589838;0.7589838;0.7589838;0.7589838;0.7589838;0.7589838;0.7589838;0.7589838;0.7589838;0.7589838;0.7589838;0.7589838;0.7589838;0.7589838;0.7589838;0.7589838;0.7589838;0.7589838;0.7589838;0.7589838;0.7589838;0.7589838;0.7589838;0.7589838;0.7589838;0.7589838;
2;3.2;0.75999975;6;-0.27000004;3.2;1;6;-0.2;50;5.0653768;-0.00027199494;0.655693;0.7343331;0.7496716;0.7543227;0.75646406;0.75794935;0.7587804;0.75934815;0.7597881;0.7600911;0.76040274;0.7606031;0.7607549;0.7608987;0.76096255;0.7610264;0.7610744;0.76111436;0.7611225;0.76113045;0.76114637;0.7611461;0.7611461;0.7611461;0.7611461;0.7611461;0.7611461;0.7611461;0.7611461;0.7611461;0.7611461;0.7611461;0.7611461;0.7611461;0.7611461;0.7611461;0.7611461;0.7611461;0.7611461;0.7611461;0.7611461;0.7611461;0.7611461;0.7611461;0.7611461;0.7611461;0.7611461;0.7611461;0.7611461;0.7611461;
2;3.2;0.75999975;6;-0.26000005;3.2;1;6;-0.2;50;5.01321;-0.0014760199;0.6591244;0.73787546;0.7510681;0.7555271;0.75798863;0.75964075;0.76078445;0.7614479;0.7618957;0.76219964;0.7623916;0.76253533;0.76262355;0.7627037;0.76275945;0.7627595;0.7627595;0.7627595;0.7627675;0.76278347;0.7628314;0.7628714;0.7629114;0.7629275;0.7629275;0.7629275;0.7629275;0.7629275;0.7629275;0.7629275;0.7629275;0.7629275;0.7629275;0.7629275;0.7629275;0.7629275;0.7629275;0.7629275;0.7629275;0.7629275;0.7629275;0.7629275;0.7629275;0.7629275;0.7629275;0.7629275;0.7629275;0.7629275;0.7629275;0.7629275;
2;3.2;0.75999975;6;-0.25000006;3.2;1;6;-0.2;50;5.0034366;-0.0011680401;0.6552885;0.7320396;0.7456095;0.7503344;0.75293314;0.7542114;0.75506604;0.7555456;0.75599307;0.7563296;0.7564012;0.7565295;0.7566898;0.7567611;0.75688106;0.7569371;0.75695306;0.7569611;0.7569611;0.7569611;0.7569611;0.7569611;0.7569611;0.7569611;0.7569611;0.7569611;0.7569611;0.7569611;0.7569611;0.7569611;0.7569611;0.7569611;0.7569611;0.7569611;0.7569611;0.7569611;0.7569611;0.7569611;0.7569611;0.7569611;0.7569611;0.7569611;0.7569611;0.7569611;0.7569611;0.7569611;0.7569611;0.7569611;0.7569611;0.7569611;
